JOBID=28554
Size, Timepoint, Index, Time
16K, End, 16, 0.756549
16K, End, 17, 0.75661
16K, End, 18, 0.756397
16K, End, 19, 0.756672
16K, End, 20, 0.756633
16K, End, 21, 0.75653
16K, End, 22, 0.756541
16K, End, 23, 0.756574
16K, End, 24, 0.756527
16K, End, 25, 0.75652
16K, End, 26, 0.756484
16K, End, 27, 0.756643
16K, End, 28, 0.756705
16K, End, 29, 0.756637
16K, End, 30, 0.756629
16K, End, 31, 0.757321
16K, End, 32, 0.756578
16K, End, 33, 0.756701
16K, End, 34, 0.756596
16K, End, 35, 0.756663
16K, End, 36, 0.756736
16K, End, 37, 0.756672
16K, End, 38, 0.756723
16K, End, 39, 0.756551
16K, End, 40, 0.756527
16K, End, 41, 0.756723
16K, End, 42, 0.756632
16K, End, 43, 0.756554
16K, End, 44, 0.756464
16K, End, 45, 0.756447
16K, End, 46, 0.756403
16K, End, 47, 0.75644
16K, End, 48, 0.756468
16K, End, 49, 0.756229
16K, End, 50, 0.756377
16K, End, 51, 0.756277
16K, End, 52, 0.75648
16K, End, 53, 0.756509
16K, End, 54, 0.756401
16K, End, 55, 0.756672
16K, End, 56, 0.756569
16K, End, 57, 0.756498
16K, End, 58, 0.756428
16K, End, 59, 0.756585
16K, End, 60, 0.756557
16K, End, 61, 0.756663
16K, End, 62, 0.756309
16K, End, 63, 0.756667
16K, End, 64, 0.756496
16K, End, 65, 0.756492
16K, End, 66, 0.756408
16K, End, 67, 0.756481
16K, End, 68, 0.756449
16K, End, 69, 0.756581
16K, End, 70, 0.756228
16K, End, 71, 0.756278
16K, End, 72, 0.75605
16K, End, 73, 0.756149
16K, End, 74, 0.757377
16K, End, 75, 0.756503
16K, End, 76, 0.756471
16K, End, 77, 0.756555
16K, End, 78, 0.756535
16K, End, 79, 0.756637
16K, End, 80, 0.756379
16K, End, 81, 0.756605
16K, End, 82, 0.756545
16K, End, 83, 0.756751
16K, End, 84, 0.756503
16K, End, 85, 0.756529
16K, End, 86, 0.756353
16K, End, 87, 0.756653
16K, End, 88, 0.756582
16K, End, 89, 0.756629
16K, End, 90, 0.756608
16K, End, 91, 0.756592
16K, End, 92, 0.756476
16K, End, 93, 0.756519
16K, End, 94, 0.756472
16K, End, 95, 0.756612
16K, End, 96, 0.756529
16K, End, 97, 0.756425
16K, End, 98, 0.75633
16K, End, 99, 0.756481
16K, End, 100, 0.756258
32K, End, 1, 1.51158
32K, End, 2, 1.51202
32K, End, 3, 1.51177
32K, End, 4, 1.51036
32K, End, 5, 1.50957
32K, End, 6, 1.51027
32K, End, 7, 1.51092
32K, End, 8, 1.51121
32K, End, 9, 1.51016
32K, End, 10, 1.51104
32K, End, 11, 1.51097
32K, End, 12, 1.51106
32K, End, 13, 1.51116
32K, End, 14, 1.51149
32K, End, 15, 1.51109
32K, End, 16, 1.51113
32K, End, 17, 1.51185
32K, End, 18, 1.51195
32K, End, 19, 1.51171
32K, End, 20, 1.5109
32K, End, 21, 1.51092
32K, End, 22, 1.51132
32K, End, 23, 1.51218
32K, End, 24, 1.5116
32K, End, 25, 1.51238
32K, End, 26, 1.51212
32K, End, 27, 1.51209
32K, End, 28, 1.51194
32K, End, 29, 1.51148
32K, End, 30, 1.51079
32K, End, 31, 1.51074
32K, End, 32, 1.51261
32K, End, 33, 1.51261
32K, End, 34, 1.51246
32K, End, 35, 1.5124
32K, End, 36, 1.51198
32K, End, 37, 1.51186
32K, End, 38, 1.51212
32K, End, 39, 1.51216
32K, End, 40, 1.51212
32K, End, 41, 1.51196
32K, End, 42, 1.51197
32K, End, 43, 1.51238
32K, End, 44, 1.51124
32K, End, 45, 1.51128
32K, End, 46, 1.51179
32K, End, 47, 1.51129
32K, End, 48, 1.51061
32K, End, 49, 1.51056
32K, End, 50, 1.51151
32K, End, 51, 1.51188
32K, End, 52, 1.51094
32K, End, 53, 1.51082
32K, End, 54, 1.5105
32K, End, 55, 1.51189
32K, End, 56, 1.5121
32K, End, 57, 1.51154
32K, End, 58, 1.5116
32K, End, 59, 1.51134
32K, End, 60, 1.51185
32K, End, 61, 1.51125
32K, End, 62, 1.51131
32K, End, 63, 1.51102
