JOBID=29167
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput_wait --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
5, 1, 1000, End, 54, 8.4803e-05
5, 1, 1000, End, 55, 8.3569e-05
6, 1, 1000, End, 1, 0.000111166
6, 1, 1000, End, 2, 0.000116603
6, 1, 1000, End, 3, 0.000113309
6, 1, 1000, End, 4, 0.000116372
6, 1, 1000, End, 5, 0.000112917
6, 1, 1000, End, 6, 0.000114196
6, 1, 1000, End, 7, 0.000113591
6, 1, 1000, End, 8, 0.000116196
6, 1, 1000, End, 9, 0.000113307
6, 1, 1000, End, 10, 0.000115408
6, 1, 1000, End, 11, 0.000110364
6, 1, 1000, End, 12, 0.000113413
6, 1, 1000, End, 13, 0.000116088
6, 1, 1000, End, 14, 0.000111923
6, 1, 1000, End, 15, 0.000113475
6, 1, 1000, End, 16, 9.1439e-05
6, 1, 1000, End, 17, 0.000113187
6, 1, 1000, End, 18, 0.00011488
6, 1, 1000, End, 19, 0.000111016
6, 1, 1000, End, 20, 0.000113692
6, 1, 1000, End, 21, 0.000113864
6, 1, 1000, End, 22, 0.000113976
6, 1, 1000, End, 23, 0.000114946
5, 1, 1000, End, 56, 8.143e-05
5, 1, 1000, End, 57, 8.0473e-05
5, 1, 1000, End, 58, 8.0589e-05
5, 1, 1000, End, 59, 7.9221e-05
6, 1, 1000, End, 24, 0.000112188
6, 1, 1000, End, 25, 0.000107119
6, 1, 1000, End, 26, 0.000114774
6, 1, 1000, End, 27, 0.000112592
6, 1, 1000, End, 28, 0.000113071
6, 1, 1000, End, 29, 0.000113522
6, 1, 1000, End, 30, 0.000113122
6, 1, 1000, End, 31, 0.000113536
6, 1, 1000, End, 32, 0.000115216
6, 1, 1000, End, 33, 0.000117822
6, 1, 1000, End, 34, 0.000114301
6, 1, 1000, End, 35, 0.000112988
6, 1, 1000, End, 36, 0.000114168
