JOBID=29162
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
1, 1, 1000, End, 56, 0.00103912
2, 1, 1000, End, 1, 0.000994567
2, 1, 1000, End, 2, 0.000989382
2, 1, 1000, End, 3, 0.000994403
2, 1, 1000, End, 4, 0.000993913
2, 1, 1000, End, 5, 0.000997221
2, 1, 1000, End, 6, 0.000990565
2, 1, 1000, End, 7, 0.000984403
2, 1, 1000, End, 8, 0.00100119
2, 1, 1000, End, 9, 0.000994447
2, 1, 1000, End, 10, 0.000988946
2, 1, 1000, End, 11, 0.000998215
2, 1, 1000, End, 12, 0.000992039
2, 1, 1000, End, 13, 0.00098503
2, 1, 1000, End, 14, 0.000994566
2, 1, 1000, End, 15, 0.000993553
2, 1, 1000, End, 16, 0.000991892
2, 1, 1000, End, 17, 0.000998694
2, 1, 1000, End, 18, 0.000991525
2, 1, 1000, End, 19, 0.000997036
2, 1, 1000, End, 20, 0.000986137
2, 1, 1000, End, 21, 0.000991882
2, 1, 1000, End, 22, 0.00099759
1, 1, 1000, End, 57, 0.00104215
1, 1, 1000, End, 58, 0.00103657
1, 1, 1000, End, 59, 0.00103811
1, 1, 1000, End, 60, 0.00103953
1, 1, 1000, End, 61, 0.00103301
1, 1, 1000, End, 62, 0.00103972
1, 1, 1000, End, 63, 0.00103959
1, 1, 1000, End, 64, 0.00103526
1, 1, 1000, End, 65, 0.0010425
1, 1, 1000, End, 66, 0.00103423
2, 1, 1000, End, 23, 0.000997198
2, 1, 1000, End, 24, 0.000992554
2, 1, 1000, End, 25, 0.000989484
2, 1, 1000, End, 26, 0.000991808
2, 1, 1000, End, 27, 0.000990724
2, 1, 1000, End, 28, 0.0010035
2, 1, 1000, End, 29, 0.000985535
2, 1, 1000, End, 30, 0.000989594
2, 1, 1000, End, 31, 0.0010062
2, 1, 1000, End, 32, 0.000994932
2, 1, 1000, End, 33, 0.000995465
2, 1, 1000, End, 34, 0.000991134
2, 1, 1000, End, 35, 0.000993784
2, 1, 1000, End, 36, 0.000992955
2, 1, 1000, End, 37, 0.00101701
